FileName,DigitLabel,Left,Top,Width,Height
26084.png,5,28,2,9,20
26084.png,7,38,2,7,20
26085.png,4,71,11,35,67
26085.png,10,108,21,37,67
26086.png,1,20,2,6,18
26087.png,9,78,22,22,31
26087.png,7,103,22,21,31
26088.png,2,32,3,20,39
26088.png,10,50,3,20,39
26089.png,5,19,3,9,22
26089.png,8,28,4,10,22
26090.png,6,33,6,11,18
26090.png,1,44,7,5,18
26091.png,1,121,12,11,38
26091.png,8,127,8,16,38
26091.png,10,143,11,19,38
26092.png,4,40,9,21,41
26093.png,6,117,20,81,119
26093.png,1,196,20,36,119
26094.png,4,37,8,20,33
26094.png,4,56,5,20,33
26095.png,5,23,4,12,23
26095.png,1,33,4,9,23
26096.png,2,75,8,46,79
26097.png,1,45,7,19,54
26097.png,9,61,4,24,54
26098.png,2,46,10,9,32
26098.png,7,56,11,16,32
26099.png,2,20,1,16,31
26099.png,4,35,1,16,31
26100.png,2,40,6,21,40
26100.png,2,62,7,22,40
26101.png,3,29,1,22,40
26102.png,2,220,47,21,45
26102.png,9,239,46,18,45
26102.png,5,255,47,21,45
26103.png,1,43,17,7,21
26104.png,3,26,4,11,24
26104.png,3,40,5,13,24
26105.png,7,173,52,13,32
26105.png,6,185,51,11,32
26105.png,4,195,38,13,32
26106.png,6,61,10,24,56
26106.png,7,81,10,28,56
26107.png,2,77,50,22,48
26107.png,1,91,47,21,48
26107.png,8,102,36,21,48
26108.png,1,33,11,8,23
26108.png,9,39,14,8,23
26109.png,2,91,16,32,81
26109.png,6,127,19,38,81
26110.png,4,73,14,23,48
26110.png,8,97,22,23,48
26111.png,3,137,92,36,49
26111.png,6,208,61,34,49
26111.png,10,276,28,29,49
26112.png,4,40,6,12,41
26112.png,1,52,7,11,41
26113.png,1,34,13,8,24
26113.png,5,39,9,13,24
26113.png,10,47,6,14,24
26114.png,6,18,2,10,19
26114.png,8,27,2,11,19
26115.png,3,27,5,16,27
26115.png,5,43,4,16,27
26116.png,1,31,10,8,20
26116.png,2,38,11,6,20
26117.png,6,48,11,15,34
26117.png,6,60,10,13,34
26117.png,10,77,12,15,34
26118.png,1,26,5,7,22
26118.png,10,34,5,8,22
26119.png,3,42,11,15,32
26119.png,9,56,11,12,32
26120.png,2,23,2,10,19
26120.png,10,34,2,13,19
26121.png,2,23,4,13,25
26121.png,2,40,3,14,25
26122.png,4,47,8,18,35
26122.png,4,60,10,18,35
26122.png,3,73,9,15,35
26123.png,6,66,20,14,30
26123.png,1,79,21,13,30
26123.png,9,88,20,16,30
26124.png,2,95,22,69,81
26124.png,8,161,26,63,81
26125.png,1,35,3,11,36
26125.png,10,48,6,18,36
26125.png,7,67,7,20,36
26126.png,4,45,9,27,39
26126.png,4,70,9,23,39
26127.png,4,133,59,16,30
26127.png,2,145,69,18,30
26127.png,6,149,79,27,30
26128.png,1,14,2,5,17
26129.png,1,46,3,25,60
26130.png,8,63,13,25,52
26130.png,3,89,13,29,52
26131.png,1,73,15,14,31
26131.png,3,83,12,17,31
26131.png,1,103,16,12,31
26132.png,3,20,5,5,14
26132.png,10,24,5,6,14
26133.png,3,80,11,43,83
26133.png,10,121,17,52,83
26134.png,3,41,4,24,41
26134.png,5,63,3,28,41
26135.png,3,45,3,18,45
26135.png,1,65,9,15,45
26135.png,6,81,2,22,45
26136.png,1,26,1,7,30
26136.png,10,32,1,11,30
26137.png,1,52,7,12,47
26137.png,8,68,6,16,47
26138.png,1,61,22,11,35
26138.png,10,71,19,19,35
26138.png,7,85,14,21,35
26139.png,5,25,2,11,29
26139.png,1,34,1,7,29
26140.png,8,20,1,10,17
26140.png,2,31,2,5,17
26141.png,2,68,11,33,64
26141.png,8,104,9,41,64
26142.png,1,40,12,11,33
26142.png,7,53,10,15,33
26143.png,3,68,12,24,65
26143.png,4,93,9,26,65
26144.png,1,32,5,19,41
26145.png,1,35,12,10,26
26145.png,3,43,9,14,26
26145.png,4,52,7,16,26
26146.png,1,76,1,40,109
26146.png,10,126,1,54,109
26147.png,2,15,1,8,15
26147.png,3,22,1,8,15
26147.png,10,31,1,7,15
26147.png,1,40,1,7,15
26148.png,2,42,23,10,22
26148.png,7,52,24,7,22
26148.png,3,59,22,7,22
26149.png,4,23,5,8,18
26149.png,2,32,6,8,18
26150.png,6,54,4,18,28
26151.png,6,57,11,25,45
26151.png,1,91,19,14,45
26152.png,9,23,4,10,15
26153.png,1,23,3,12,25
26154.png,7,18,2,9,19
26154.png,6,29,3,7,19
26154.png,2,36,5,7,19
26155.png,5,32,8,11,30
26155.png,5,45,6,14,30
26156.png,1,36,5,8,38
26156.png,8,42,5,14,38
26157.png,3,50,9,13,44
26157.png,9,62,14,13,44
26158.png,5,38,6,13,28
26158.png,1,52,11,10,28
26159.png,3,26,4,12,25
26159.png,7,37,5,12,25
26160.png,7,39,8,14,30
26160.png,7,53,11,13,30
26161.png,3,140,16,47,66
26161.png,1,177,13,27,66
26161.png,10,198,25,39,66
26162.png,1,19,6,8,27
26162.png,9,29,7,9,27
26162.png,8,39,9,13,27
26162.png,8,54,5,11,27
26163.png,4,100,28,34,67
26163.png,8,136,14,41,67
26164.png,5,37,2,20,43
26164.png,4,60,4,20,43
26165.png,1,25,5,7,23
26166.png,6,37,3,21,42
26166.png,1,55,6,16,42
26167.png,1,28,6,9,30
26167.png,2,39,6,18,30
26167.png,3,58,3,19,30
26168.png,4,31,13,10,18
26168.png,3,46,11,5,18
26168.png,1,57,13,5,18
26169.png,1,24,7,11,21
26169.png,6,34,7,13,21
26170.png,3,105,29,19,30
26170.png,10,126,32,16,30
26170.png,3,141,25,17,30
26171.png,2,18,5,9,19
26171.png,5,27,5,9,19
26172.png,1,59,32,11,25
26172.png,2,67,27,10,25
26172.png,10,76,32,11,25
26172.png,6,85,30,12,25
26173.png,3,72,18,13,43
26173.png,1,88,23,11,43
26174.png,1,31,8,6,23
26174.png,10,37,8,9,23
26175.png,3,28,3,12,22
26175.png,7,41,4,17,22
26176.png,1,72,20,9,43
26176.png,2,82,20,16,43
26176.png,9,98,21,8,43
26177.png,1,22,3,6,21
26177.png,8,27,3,9,21
26178.png,2,12,1,8,17
26178.png,9,20,1,7,17
26179.png,2,40,4,15,42
26179.png,3,55,7,13,42
26180.png,1,23,5,6,19
26180.png,9,31,3,11,19
26180.png,2,44,5,7,19
26181.png,3,13,2,7,17
26181.png,2,20,1,7,17
26182.png,3,14,1,10,15
26182.png,1,24,1,5,15
26182.png,4,31,1,9,15
26183.png,9,54,16,8,19
26183.png,10,63,15,9,19
26184.png,5,51,12,22,37
26184.png,5,74,11,21,37
26184.png,4,96,13,23,37
26185.png,4,31,3,9,28
26185.png,5,42,8,11,28
26186.png,4,52,13,27,51
26186.png,3,79,4,38,51
26187.png,9,96,17,46,90
26188.png,5,87,28,15,35
26188.png,2,104,29,14,35
26189.png,2,26,3,18,28
26189.png,8,44,3,18,28
26190.png,1,35,6,5,22
26190.png,3,41,7,10,22
26190.png,7,51,8,12,22
26191.png,6,32,3,12,33
26191.png,7,45,2,14,33
26192.png,6,24,8,5,13
26192.png,9,28,8,8,13
26193.png,1,59,14,7,45
26193.png,5,65,14,15,45
26194.png,7,50,15,16,24
26194.png,3,64,15,14,24
26194.png,4,77,15,14,24
26195.png,2,23,4,18,27
26195.png,5,39,3,16,27
26196.png,2,34,2,15,33
26196.png,7,50,4,16,33
26197.png,2,22,2,12,24
26197.png,8,34,3,10,24
26197.png,3,46,4,13,24
26198.png,4,83,20,17,51
26198.png,3,103,13,26,51
26199.png,8,24,4,11,22
26199.png,8,36,3,12,22
26200.png,1,91,32,19,41
26200.png,7,110,36,16,41
26200.png,10,124,36,22,41
26201.png,4,40,2,18,45
26201.png,8,60,5,18,45
26202.png,1,24,32,18,39
26202.png,2,38,32,22,39
26202.png,2,57,32,22,39
26203.png,5,55,14,13,32
26203.png,10,69,17,24,32
26204.png,4,21,1,7,20
26204.png,4,30,1,7,20
26205.png,7,87,19,54,69
26205.png,4,130,27,49,69
26206.png,1,63,17,21,50
26206.png,2,81,17,32,50
26207.png,8,99,23,37,71
26207.png,5,150,32,34,71
26208.png,3,59,20,17,36
26209.png,1,31,7,13,35
26209.png,8,45,3,16,35
26210.png,1,36,5,12,43
26210.png,7,49,4,23,43
26211.png,5,16,1,8,20
26211.png,6,23,1,7,20
26211.png,10,30,1,7,20
26212.png,4,36,6,13,37
26212.png,8,48,6,13,37
26213.png,6,60,7,29,63
26213.png,10,90,6,32,63
26214.png,1,105,40,32,49
26214.png,10,129,35,35,49
26214.png,1,155,8,31,49
26215.png,4,42,2,33,49
26215.png,3,73,4,30,49
26216.png,1,17,3,4,11
26216.png,3,22,4,6,11
26216.png,2,28,3,6,11
26216.png,3,35,3,4,11
26217.png,3,31,10,12,23
26217.png,9,44,9,9,23
26218.png,1,60,20,10,24
26218.png,1,69,18,9,24
26218.png,2,77,17,13,24
26219.png,3,42,4,14,38
26219.png,4,61,8,14,38
26220.png,2,41,2,28,54
26220.png,2,67,2,26,54
26221.png,1,35,19,20,26
26221.png,9,45,13,13,26
26221.png,9,56,7,14,26
26222.png,2,50,11,25,45
26223.png,1,34,1,14,49
26223.png,1,48,7,15,49
26223.png,10,63,7,28,49
26224.png,2,19,4,10,14
26225.png,2,21,1,10,26
26225.png,5,32,1,11,26
26225.png,3,43,2,13,26
26226.png,2,14,2,7,13
26226.png,5,20,3,6,13
26226.png,1,25,2,5,13
26227.png,5,95,20,19,31
26228.png,2,62,11,49,69
26228.png,8,109,8,49,69
26229.png,5,39,5,18,39
26229.png,9,58,5,19,39
26230.png,5,37,11,12,28
26230.png,2,50,9,15,28
26231.png,3,120,26,42,64
26231.png,1,153,38,36,64
26232.png,5,144,43,53,70
26232.png,1,193,44,34,70
26232.png,10,232,43,54,70
26233.png,1,17,1,11,23
26233.png,2,27,1,10,23
26233.png,9,38,2,9,23
26234.png,6,176,71,32,83
26234.png,4,206,69,30,83
26235.png,2,25,2,18,28
26235.png,1,44,2,10,28
26236.png,7,10,27,17,33
26236.png,1,31,26,12,33
26236.png,10,44,24,16,33
26237.png,4,19,2,7,18
26237.png,6,25,3,7,18
26238.png,8,111,28,48,79
26239.png,7,60,8,27,65
26239.png,9,89,11,27,65
26240.png,2,124,49,22,43
26240.png,2,145,46,25,43
26241.png,1,41,10,12,37
26241.png,2,55,12,23,37
26242.png,1,46,15,13,33
26242.png,9,57,14,14,33
26243.png,5,60,15,23,45
26243.png,8,79,13,26,45
26244.png,1,56,15,13,41
26244.png,3,69,19,9,41
26244.png,6,76,21,14,41
26245.png,3,32,6,15,33
26245.png,9,44,6,15,33
26246.png,7,25,3,23,29
26247.png,9,71,4,42,92
26248.png,8,20,4,4,12
26248.png,2,25,4,5,12
26249.png,1,133,25,13,95
26249.png,10,153,15,18,95
26249.png,5,181,1,22,95
26249.png,10,202,1,31,95
26250.png,4,16,1,9,14
26250.png,4,24,1,9,14
26250.png,9,32,2,8,14
26251.png,8,60,8,36,66
26251.png,5,97,11,37,66
26252.png,6,35,7,13,25
26253.png,2,38,12,16,22
26253.png,10,50,14,17,22
26254.png,1,42,5,10,49
26254.png,3,56,1,12,49
26254.png,2,71,3,19,49
26255.png,1,0,13,26,61
26255.png,6,24,12,33,61
26256.png,6,55,12,23,30
26256.png,3,66,24,21,30
26256.png,1,76,38,22,30
26257.png,9,18,1,12,26
26257.png,8,30,1,10,26
26258.png,1,20,1,5,21
26258.png,1,25,1,7,21
26258.png,2,32,1,8,21
26259.png,4,26,1,18,31
26259.png,1,44,1,13,31
26260.png,8,28,6,16,29
26260.png,10,45,8,15,29
26261.png,2,47,10,20,28
26261.png,1,74,11,8,28
26262.png,2,110,46,41,73
26262.png,2,150,26,41,73
26262.png,6,191,26,39,73
26263.png,1,24,1,7,21
26263.png,3,32,1,14,21
26264.png,7,30,7,12,27
26264.png,10,44,7,14,27
26265.png,4,33,6,14,35
26266.png,4,30,4,10,24
26266.png,6,41,6,10,24
26267.png,7,23,4,9,15
26267.png,4,29,5,9,15
26268.png,4,30,6,6,25
26268.png,4,36,5,11,25
26269.png,2,23,3,13,23
26269.png,4,40,4,13,23
26270.png,2,95,31,58,120
26271.png,7,23,4,10,21
26271.png,6,34,5,11,21
26272.png,1,58,13,22,49
26272.png,3,79,14,23,49
26272.png,8,100,15,25,49
26273.png,2,58,15,35,49
26273.png,2,88,14,34,49
26273.png,9,121,12,35,49
26274.png,1,17,1,5,14
26274.png,4,22,1,7,14
26275.png,5,42,5,25,43
26275.png,6,61,5,28,43
26276.png,6,38,6,38,97
26277.png,1,28,3,10,26
26277.png,1,35,4,8,26
26277.png,4,42,3,12,26
26278.png,6,20,5,13,20
26278.png,1,35,6,7,20
26279.png,2,16,1,7,14
26279.png,2,23,1,6,14
26280.png,4,51,15,16,39
26281.png,5,57,16,16,36
26281.png,5,73,14,15,36
26282.png,2,19,3,11,21
26282.png,3,29,1,12,21
26283.png,1,71,20,25,68
26283.png,1,92,13,28,68
26283.png,7,122,14,35,68
26284.png,4,46,4,28,48
26284.png,3,77,10,26,48
26285.png,1,142,25,13,38
26285.png,1,152,28,13,38
26285.png,3,163,27,16,38
26285.png,9,177,28,15,38
26286.png,5,33,8,16,30
26287.png,1,19,4,4,13
26287.png,3,24,5,8,13
26287.png,5,32,5,7,13
26287.png,10,41,6,8,13
26288.png,3,47,12,10,23
26288.png,1,63,10,7,23
26289.png,3,16,2,8,15
26289.png,6,26,3,11,15
26290.png,6,23,2,13,22
26290.png,1,35,3,7,22
26291.png,3,63,21,12,25
26291.png,6,75,22,13,25
26291.png,10,88,22,12,25
26292.png,7,41,9,20,32
26292.png,5,57,9,17,32
26293.png,1,26,5,10,27
26293.png,1,35,7,12,27
26294.png,9,53,12,31,48
26294.png,10,85,13,32,48
26295.png,2,93,35,18,32
26295.png,6,107,32,15,32
26295.png,10,121,32,18,32
26295.png,4,134,29,21,32
26296.png,2,25,6,12,23
26296.png,1,38,6,10,23
26297.png,7,56,3,33,55
26297.png,4,100,6,19,55
26298.png,1,40,11,16,36
26298.png,4,53,13,16,36
26298.png,3,68,10,17,36
26299.png,6,67,22,15,27
26299.png,1,80,20,10,27
26300.png,6,34,7,8,29
26300.png,2,41,6,13,29
26301.png,3,41,15,10,19
26301.png,1,52,14,8,19
26301.png,7,59,12,11,19
26302.png,8,52,7,18,55
26302.png,3,64,8,20,55
26303.png,3,88,21,17,33
26303.png,3,104,21,18,33
26303.png,4,120,24,19,33
26304.png,5,46,10,23,46
26305.png,5,44,9,25,36
26305.png,8,68,8,21,36
26305.png,2,87,8,27,36
26306.png,8,24,1,9,22
26307.png,3,28,6,11,18
26307.png,1,40,7,7,18
26308.png,5,108,27,36,88
26308.png,9,143,29,44,88
26309.png,4,49,11,18,36
26309.png,10,71,9,18,36
26310.png,2,37,3,12,34
26310.png,2,48,9,14,34
26310.png,8,60,12,12,34
26311.png,1,44,9,14,37
26311.png,5,56,10,19,37
26312.png,5,147,4,26,63
26312.png,1,177,11,19,63
26312.png,4,198,10,25,63
26313.png,3,54,15,41,63
26313.png,1,96,9,27,63
26314.png,6,78,13,20,54
26314.png,8,96,11,18,54
26315.png,1,21,1,15,30
26315.png,1,39,1,15,30
26316.png,1,25,5,6,23
26316.png,9,31,4,6,23
26317.png,1,30,9,6,19
26317.png,4,37,10,6,19
26317.png,7,42,10,6,19
26318.png,4,22,1,12,29
26318.png,4,32,2,12,29
26319.png,7,42,11,27,38
26320.png,2,39,9,22,24
26320.png,4,60,11,20,24
26320.png,2,79,11,17,24
26320.png,1,93,12,15,24
26321.png,4,23,3,10,22
26321.png,7,31,3,12,22
26322.png,3,52,14,10,21
26322.png,4,60,15,10,21
26322.png,1,70,15,9,21
26323.png,1,49,9,20,46
26323.png,8,66,9,25,46
26324.png,3,93,25,31,48
26324.png,9,124,34,31,48
26325.png,1,21,3,4,20
26325.png,2,26,3,8,20
26326.png,2,27,8,6,16
26326.png,10,33,7,5,16
26327.png,3,14,10,41,63
26327.png,10,47,9,43,63
26328.png,1,12,3,7,14
26328.png,10,18,2,11,14
26328.png,4,28,2,9,14
26328.png,1,37,3,5,14
26329.png,3,24,7,11,17
26329.png,10,34,9,9,17
26329.png,10,43,10,9,17
26330.png,5,20,2,8,17
26330.png,8,27,1,8,17
26331.png,1,31,4,13,27
26331.png,3,44,4,15,27
26332.png,1,43,11,16,34
26332.png,8,58,9,21,34
26333.png,1,13,2,7,15
26333.png,5,20,1,9,15
26333.png,5,29,1,8,15
26333.png,4,36,1,9,15
26334.png,8,102,37,30,60
26335.png,5,24,2,17,31
26336.png,9,111,27,71,176
26337.png,8,41,12,14,32
26338.png,2,51,53,44,58
26338.png,6,86,27,43,58
26338.png,5,121,4,45,58
26339.png,4,25,3,13,23
26340.png,2,39,7,10,37
26340.png,4,51,7,10,37
26341.png,4,11,1,5,11
26341.png,4,17,1,6,11
26342.png,8,38,11,9,25
26343.png,2,49,3,50,62
26344.png,2,68,20,14,32
26344.png,9,83,19,17,32
26344.png,9,97,18,13,32
26345.png,5,30,6,10,19
26345.png,2,42,8,8,19
26346.png,1,9,1,5,11
26347.png,7,49,11,23,41
26347.png,5,69,20,21,41
26348.png,1,22,5,6,13
26348.png,10,28,4,8,13
26348.png,2,38,4,8,13
26349.png,7,29,8,16,28
26349.png,3,45,7,14,28
26350.png,5,29,5,12,23
26351.png,2,44,5,29,49
26351.png,10,69,6,28,49
26351.png,8,95,2,28,49
26352.png,1,21,3,5,17
26352.png,1,25,3,5,17
26352.png,8,31,2,7,17
26353.png,8,30,4,10,26
26353.png,7,39,3,9,26
26354.png,5,52,8,24,42
26354.png,1,72,9,23,42
26355.png,2,12,1,6,13
26355.png,10,19,1,7,13
26355.png,9,26,1,7,13
26356.png,3,19,4,10,17
26356.png,6,31,6,9,17
26357.png,3,40,9,17,38
26357.png,3,53,13,21,38
26358.png,3,22,2,13,23
26358.png,10,35,3,14,23
26359.png,2,14,1,8,15
26359.png,6,21,1,8,15
26359.png,10,29,1,6,15
26360.png,2,38,1,21,42
26361.png,1,30,9,8,17
26361.png,4,35,9,8,17
26362.png,4,46,8,12,35
26362.png,1,59,7,8,35
26363.png,9,32,4,16,26
26363.png,10,48,4,16,26
26364.png,8,98,29,31,64
26364.png,5,129,28,31,64
26365.png,6,37,7,17,35
26365.png,6,52,10,21,35
26366.png,3,30,7,15,31
26366.png,1,46,6,9,31
26367.png,3,62,11,26,57
26368.png,7,18,2,15,28
26368.png,7,34,3,16,28
26369.png,2,98,49,38,55
26369.png,3,137,32,32,55
26369.png,10,165,12,38,55
26370.png,9,28,9,13,19
26371.png,8,34,4,10,25
26372.png,9,45,20,31,44
26372.png,5,73,11,30,44
26373.png,1,25,3,10,26
26373.png,2,36,5,12,26
26374.png,1,38,1,9,36
26374.png,5,48,1,12,36
26375.png,8,19,3,12,21
26376.png,3,36,5,24,34
26376.png,1,59,9,21,34
26376.png,5,78,9,22,34
26377.png,5,25,8,9,17
26377.png,1,34,8,5,17
26378.png,2,57,7,23,58
26378.png,9,80,6,25,58
26379.png,2,16,1,11,19
26379.png,6,27,3,13,19
26380.png,2,36,8,9,26
26380.png,9,43,7,12,26
26380.png,8,53,7,12,26
26381.png,1,81,45,29,46
26381.png,2,98,27,30,46
26381.png,2,122,18,36,46
26382.png,2,93,37,34,65
26382.png,6,123,34,34,65
26382.png,10,156,33,30,65
26383.png,2,33,8,13,26
26384.png,1,31,11,8,24
26384.png,8,42,9,16,24
26385.png,2,84,44,18,34
26385.png,9,102,43,12,34
26385.png,3,114,42,15,34
26386.png,5,142,19,27,34
26386.png,8,170,19,24,34
26386.png,5,194,23,28,34
26387.png,7,37,9,17,28
26387.png,10,52,10,19,28
26388.png,5,49,7,36,51
26389.png,4,35,11,19,37
26389.png,7,51,8,15,37
26390.png,1,51,10,20,48
26390.png,1,72,8,23,48
26391.png,4,23,4,8,18
26392.png,2,23,6,9,17
26392.png,1,33,6,11,17
26393.png,2,33,10,10,17
26393.png,2,39,10,8,17
26393.png,6,47,8,7,17
26394.png,1,16,2,13,24
26394.png,3,25,3,11,24
26394.png,9,34,2,13,24
26394.png,10,45,3,14,24
26395.png,2,59,15,20,31
26395.png,2,82,16,18,31
26395.png,6,101,16,20,31
26396.png,2,28,6,12,29
26396.png,5,41,4,10,29
26396.png,7,53,3,10,29
26397.png,7,36,6,8,19
26397.png,2,46,5,11,19
26397.png,3,55,2,11,19
26398.png,1,16,1,10,23
26398.png,2,26,1,9,23
26398.png,3,36,2,13,23
26399.png,4,29,3,18,26
26399.png,2,48,6,19,26
26400.png,1,56,10,21,57
26400.png,6,85,16,26,57
26401.png,3,100,28,15,39
26401.png,9,113,26,20,39
26401.png,4,131,24,15,39
26402.png,1,60,12,15,38
26402.png,4,72,13,19,38
26402.png,10,89,14,22,38
26403.png,4,208,68,24,30
26403.png,10,224,68,20,30
26403.png,5,238,68,18,30
26404.png,1,87,68,11,29
26404.png,6,98,69,15,29
26404.png,5,114,73,16,29
26405.png,7,37,5,16,33
26406.png,6,34,6,16,23
26406.png,3,49,8,11,23
26407.png,2,23,6,16,16
26407.png,3,44,8,12,16
26408.png,1,35,6,28,41
26408.png,10,64,6,23,41
26409.png,5,102,20,11,25
26409.png,7,111,21,10,25
26409.png,9,120,19,11,25
26410.png,2,22,4,14,22
26410.png,1,33,6,10,22
26410.png,6,42,9,9,22
26411.png,6,105,31,11,28
26411.png,5,114,31,11,28
26411.png,7,122,28,11,28
26412.png,4,25,6,8,20
26413.png,10,70,7,23,56
26414.png,2,83,32,42,69
26414.png,5,125,18,34,69
26415.png,1,63,17,20,53
26415.png,6,79,15,29,53
26415.png,5,104,16,27,53
26416.png,5,31,4,13,29
26416.png,4,41,4,16,29
26417.png,9,55,8,32,60
26417.png,7,87,6,35,60
26418.png,4,134,25,112,137
26418.png,6,253,30,102,137
26419.png,2,29,6,9,25
26419.png,7,39,6,11,25
26419.png,5,50,6,9,25
26420.png,9,48,9,24,46
26421.png,2,19,2,8,15
26421.png,1,32,2,4,15
26421.png,8,41,2,8,15
26421.png,3,52,2,7,15
26422.png,2,44,10,34,53
26422.png,2,85,9,29,53
26423.png,3,25,3,20,32
26423.png,5,41,3,18,32
26424.png,9,48,15,12,20
26424.png,7,59,15,9,20
26425.png,3,86,20,36,83
26425.png,7,117,12,38,83
26426.png,1,48,11,10,31
26426.png,3,59,12,13,31
26426.png,7,72,11,21,31
26427.png,3,24,2,16,28
26427.png,5,40,4,16,28
26428.png,8,40,1,18,33
26429.png,3,24,7,11,20
26430.png,1,29,1,11,37
26430.png,3,39,1,16,37
26431.png,1,12,1,8,16
26431.png,3,20,1,11,16
26432.png,2,20,3,6,15
26432.png,4,27,4,6,15
26433.png,1,27,5,6,16
26433.png,1,33,6,5,16
26433.png,9,39,6,7,16
26434.png,1,57,10,18,47
26435.png,9,75,32,30,64
26435.png,4,107,7,36,64
26435.png,4,144,1,32,64
26436.png,2,42,8,16,33
26436.png,8,59,8,15,33
26436.png,2,72,9,18,33
26437.png,6,39,6,11,41
26437.png,8,50,5,11,41
26438.png,3,21,4,9,21
26438.png,6,31,3,10,21
26438.png,9,41,4,8,21
26439.png,4,117,22,48,82
26439.png,4,169,24,49,82
26440.png,7,29,8,6,19
26440.png,1,36,8,5,19
26441.png,9,25,5,10,23
26441.png,2,37,6,11,23
26442.png,3,35,7,17,26
26443.png,4,15,1,9,18
26443.png,4,25,1,8,18
26444.png,2,52,27,15,27
26444.png,4,68,20,17,27
26444.png,4,86,12,20,27
26445.png,2,26,7,12,28
26446.png,7,39,8,15,39
26447.png,1,36,6,6,33
26447.png,1,51,6,5,33
26448.png,6,89,21,28,58
26448.png,1,117,20,22,58
26449.png,1,51,1,27,59
26449.png,1,77,1,22,59
26449.png,5,98,9,32,59
26450.png,1,26,5,7,23
26450.png,3,34,6,8,23
26450.png,3,43,7,11,23
26451.png,2,28,4,7,24
26451.png,8,36,4,10,24
26452.png,5,27,6,9,24
26452.png,2,36,7,8,24
26453.png,5,48,16,12,26
26453.png,6,57,14,14,26
26454.png,3,48,6,22,48
26454.png,8,72,13,25,48
26455.png,5,35,6,15,42
26455.png,9,49,5,16,42
26456.png,3,67,14,18,48
26456.png,3,87,14,22,48
26456.png,8,110,17,22,48
26457.png,4,54,7,52,61
26457.png,1,101,10,43,61
26458.png,2,20,2,7,15
26458.png,6,27,3,7,15
26459.png,2,40,4,23,46
26459.png,3,61,6,24,46
26460.png,2,29,7,13,29
26460.png,4,40,6,15,29
26460.png,8,52,7,14,29
26461.png,4,33,8,13,27
26461.png,2,43,8,14,27
26462.png,2,62,14,17,15
26462.png,2,63,44,14,15
26462.png,3,63,58,14,15
26462.png,8,64,30,10,15
26463.png,3,17,3,12,15
26463.png,3,27,7,12,15
26463.png,3,37,12,12,15
26464.png,5,122,12,51,101
26464.png,1,176,21,42,101
26465.png,1,36,3,13,43
26465.png,7,49,1,19,43
26466.png,1,38,6,15,29
26466.png,3,52,4,10,29
26466.png,4,63,4,14,29
26467.png,2,20,1,11,22
26467.png,2,34,3,10,22
26467.png,1,47,2,8,22
26467.png,8,57,3,12,22
26468.png,1,15,6,6,23
26468.png,8,21,7,8,23
26468.png,1,28,8,6,23
26469.png,1,17,1,9,24
26469.png,1,25,1,8,24
26470.png,1,47,9,9,30
26470.png,7,57,7,14,30
26470.png,5,74,9,12,30
26471.png,2,35,4,15,28
26471.png,6,49,5,17,28
26472.png,3,18,2,6,17
26472.png,8,24,2,8,17
26473.png,8,10,1,6,12
26473.png,5,19,1,6,12
26474.png,1,130,71,28,42
26474.png,6,146,71,31,42
26474.png,1,171,74,22,42
26475.png,3,27,2,9,27
26475.png,10,36,6,12,27
26475.png,6,48,6,9,27
26476.png,3,36,1,18,40
26476.png,9,54,5,20,40
26477.png,2,27,5,14,28
26477.png,1,43,3,5,28
26478.png,9,26,2,18,25
26479.png,1,20,1,10,24
26479.png,4,30,1,12,24
26480.png,1,17,4,6,17
26480.png,2,22,3,7,17
26480.png,5,28,3,7,17
26480.png,4,36,1,10,17
26481.png,4,22,6,15,21
26481.png,10,42,6,15,21
26482.png,8,42,8,19,36
26482.png,7,60,6,19,36
26483.png,1,23,2,7,27
26483.png,7,32,1,10,27
26484.png,2,62,28,12,15
26485.png,1,22,4,11,23
26485.png,6,33,3,18,23
26486.png,1,41,8,24,53
26486.png,5,61,8,47,53
26487.png,1,13,1,4,12
26488.png,3,53,15,12,25
26488.png,1,72,18,6,25
26489.png,5,69,17,25,41
26489.png,1,91,15,15,41
26489.png,4,103,18,16,41
26490.png,1,40,10,8,29
26490.png,4,50,8,11,29
26490.png,1,65,8,7,29
26490.png,7,76,9,10,29
26491.png,4,67,21,28,44
26491.png,6,94,29,32,44
26492.png,2,19,10,9,18
26492.png,4,28,8,9,18
26492.png,4,37,8,8,18
26493.png,6,22,4,13,21
26494.png,3,34,1,21,43
26494.png,5,52,1,24,43
26494.png,2,73,2,27,43
26495.png,2,56,15,17,38
26495.png,9,77,14,20,38
26496.png,6,58,24,12,16
26496.png,10,71,25,12,16
26496.png,10,83,24,10,16
26497.png,1,52,12,20,45
26497.png,8,78,12,26,45
26498.png,3,19,3,7,17
26498.png,5,25,5,7,17
26499.png,2,37,7,18,35
26499.png,1,52,6,13,35
26499.png,3,62,7,22,35
26500.png,1,26,1,7,32
26500.png,2,33,2,9,32
26501.png,8,21,2,13,25
26501.png,2,36,3,13,25
26502.png,5,34,6,12,31
26502.png,8,46,3,14,31
26503.png,1,19,9,12,28
26503.png,9,31,6,9,28
26503.png,9,39,8,11,28
26504.png,9,23,8,7,18
26504.png,10,31,8,6,18
26505.png,9,143,31,58,136
26505.png,5,214,39,67,136
26506.png,3,63,18,23,44
26506.png,6,89,14,23,44
26507.png,5,12,1,9,13
